text,label,
@hswickramage දුක අහන අයියලා ඕන තරං  ඉන්නෝ 🤣,0,
"මාමා කෙනෙක්ට දුක කියන්න කෝල් එකක් ගත්තා, බැලින්නම් මාමාට මොංගල් ................ 🌚🌚🌚🌚🌚🌚",0,
@ShalindaSilva1 මට දුක උබෙ වොල්ටිය ගැන 🌚,0,
@Chamathka_0815 දුක වාවන්නෑ අප්ප.,1,
@PabaluSilva @0_dhanushka දුක හිතුණා හොදේ...,0,
@ItsmeSuppa ඊට පස්සෙ කෙලවුනොත් එහෙම ආයෙ ෆේක් එකකින්වත් ඇවිල්ලා දුක නැති වෙනකල් බනින්නත් බෑ කාටවත් 🥲,0,
"ඉතින් නුඹ තව දුර ගියෝතින්
මාව අමතක නොවෙන්න​
හිත හැදෙන්නට දුක නිවෙන්නට
මටත් කවියක් ලියන්න​......",1,
ඇහුවහම අපි ගැන දුක හිතෙනව | Samantha Vidyarathna's Sensitive Speech abou... https://t.co/RUb1xXbU5G via @YouTube,0,
"මත්තලට ෆ්ලයිට් දෙකක් අවානම් ඇත්තටම සතුටුයි.

එත් දුක හිතෙන්නේ මේ වගේ ගොන්නු එවා ගැන තප්පුලද්දී! https://t.co/otnpZxZPJK",0,
@induinduu දුක හිතුනා ඉන්දු 🥺🥴,0,
"හැම සතුටක්ම පිටිපස්සේ
ලොකු දුකක්ද ලග එනවා 
ඒ දුක අස්සේ අසරණ වී අපි මනසින් විදවනවා..!!… https://t.co/jjX19yGq9Z",1,
RT @SanathindikaB: මහින්දගේ වැඩ මේවා මහින්ද හොරකම් කල සල්ලි මේ පරෙ යන උන්ටත් මතක නැහැ ඒකයි දුක https://t.co/AGne6M4iTs,0,
"@induinduu හැබැයි දෙන්නම වැරදිත් නෑ, අන්න ඒකයි දුක 💔🌸",1,
"@iam_AStr තනිවම හොදයි. සතුටුයි , දුක අඩුයි.
මමත් එහෙමයි.",1,
"pro tip : කාටවත් උබේ emotions , ප්‍රශ්න , දුක වැඩක් නෑ බන්... Status දැම්ම කියලා ඕව විසදෙන්නෙත් නැ..
ඒ වෙලාවෙ මොකක්… https://t.co/T4gLqxgnu3",0,
RT @WaruAnu: අපේ කොල්ලට දුක හිතිලා කට්ටියම වෙඩින් ගිහින් කියලා ...කන්නෙත් නෑ 🙁🙁🙁🙁 https://t.co/dOt1yEwYIZ,0,
"RT @Cheesequeen324: මේ කේක් කාලා තේ බොන්න විඳපු දුක දන්නෙ ගිය අය විතරමයි හැබැයි 
🥺😂🌝 🍃☕️🍰 https://t.co/gSD7gppgf5",0,
"RT @chapaerandi: ඉතින් නුඹ තව දුර ගියෝතින්
මාව අමතක නොවෙන්න​...
හිත හැදෙන්නට දුක නිවෙන්නට
මටත් කවියක් ලියන්න​... 🥺❤️

මේක නම් මාර ඇබ්බැහිය…",0,
@Mseciice මන් දන්නවා ඔයාලත් ඒ දුක විඳිනව කියලා 2😂,0,
@Iresha_De_Silva මන් දන්නවා ඔයාලත් ඒ දුක විඳිනව කියලා 1 😂,0,
@Ranjith50711805 මේවගේ පට්ට කෙබර හදලා දාන එවුන්ලේ අම්මලාව තමයි උදෙ හවස මතක් වෙන්නේ. ඔහේ මේ පොස්ට් එකේ ඇඩ්මින් නොවේන… https://t.co/nJZE6GzqhQ,0,
"දඟකාර මල් කැකුලු අද ඔහේ මැලැවිලා
සිප්හලට මැදි වෙච්ච අකුරු පොඩි තනිවෙලා
කිටි කිටියෙ බර වෙච්ච දුක ලැමැද ගිනි තියා
පල්… https://t.co/0QJgGhTTOk",1,
@zcorpion_x ඒ කෙල්ලගේ දුක අහන්න එපා  ඔක කක්කා ගොඩක් වෙයි කියලා කියන්නෙ ඔය 🤭,0,
"- 2023.03.28 -
සියදිවි නසා ගැනීම පිළිබඳව වගකීම් සහිත වාර්තාකරණයක්  
සියදිවි නසා ගැනීම පිළිබඳව වගකීම් සහිත වාර්තාකරණ… https://t.co/TlIiqCuRPn",0,
"""ආකන්ක්ෂා දුබේ සියදිවි නසා ගනී https://t.co/r7lyuNOssn
""RT @KOTTANOFFICIAL: මියුසියස් එකේ ශිෂ්‍ය නායිකාවන් සහ ගුරුවරු",1,
"මියුසියස් එකේ ශිෂ්‍ය නායිකාවන් සහ ගුරුවරු, මොබයිල් ෆෝන් එකක් තිබ්බා කියා අනවශ්‍ය ලෙස සහ බොරුවට හිරිහැර කරලා දැරිවිය… https://t.co/ZMr4nnln87",0,
"මෙරට සෑම පැය 4කට වරක් සියදිවි නසා ගැනීමක් #lka #Srilanka 
https://t.co/BDnGInL7LN",0,
"මගෙ පින්වතුනි, ඔබට යම් කිසි මානසික පීඩාවක්, මානසිකව වැටීමක් තියනවා නම් සියදිවි නසා ගැනීමේ අදහසක නම් ඉන්න එපා. බුදුද… https://t.co/s7H3eAfOLP",0,
"RT @sky2109756: 🔴 දේශපාලකයෝ රටත් මහජනතාව ගැනත් සිතුවානම් ශ්‍රී ලංකාව ලෝකයටම ණය, ලෝකයෙන්ම හිගාකන දුප්පත් රටක් නොවන්නට තිබුණි.
👉ජීවන විදයම…",0,
"🔴 දේශපාලකයෝ රටත් මහජනතාව ගැනත් සිතුවානම් ශ්‍රී ලංකාව ලෝකයටම ණය, ලෝකයෙන්ම හිගාකන දුප්පත් රටක් නොවන්නට තිබුණි.
👉ජීවන… https://t.co/XZRd8LSSjj",0,
"දරු දෙදෙනා සමග මවක් ළිඳට පනී
වැඩි විස්තර - https://t.co/wi7HmPMXqc

තම පිරිමි දරුවන් දෙදෙනා ළිඳට දමා මවද ළිඳට පැන… https://t.co/Xi9yd8dubk",0,
RT @Kavi__SE: අඩනවා නම් අඩනඉන්දු ම තමා .. ❤️😌,0,
අඩනවා නම් අඩනඉන්දු ම තමා .. ❤️😌 https://t.co/lBpdl6wlno,0,
@thrimal_avishka තාම අඩනවා පව්නේත 😶,0,
මගේ මිතුරියකගේ බබෙක් අඩනවා ලග තියෙන චිල්රන් පාක් යමු කියල. යාලුව කියනවා මේ ගිනි මද්දහනේ ඔ්න නෑ කියල. මම ඉතින් ඒක්ක… https://t.co/nzHeMMwJuJ,0,
@Dulan_Is_Here @I_am_bagiya තාම දුන්නේ නෑනේ. ගෙනත් දෙනකල් අඩනවා.😌😌😌,1,
RT @nipuna__d: ඉදලා ඉදලා ටුවීටරේට ආවාම ජේනි කැඩිච්ච කුඩයක්  බදාගෙන අඩනවා 🥴 https://t.co/CVnC4EwZeZ,0,
ඉදලා ඉදලා ටුවීටරේට ආවාම ජේනි කැඩිච්ච කුඩයක්  බදාගෙන අඩනවා 🥴 https://t.co/CVnC4EwZeZ,0,
@indika27 ඔව් අයියේ.. දැන් එන අයනං එහෙන්මයි. පොතේ දැනුමවිතරයි. වැඩ කරන්න ගියාම බෑ...😐දැන් එනව ගොඩාක් a/lවත් කරන්නෑ… https://t.co/uM8sME3SJB,0,
"@nipuna__d ගියසැරේ නම් ඕකා තෙල් පෝලිමේ හිරවෙලා හිටියා .
සමහරවිට දැන් PARTTIME අඩනවා ඇත්තේ නිකම් නරි නාවලා ඌටත් එපාවෙලා ඇති .
මේ වතාවේ මොකද ?",0,
"RT @Devendara_: හිතුන නිසා..
කලින් වගේම තමයි..හෙරොයින් ඇඩික්ටඩ් වයස 28 අවුරුදු එක හමාරක බබෙක් ඉන්න තාත්තාකෙනෙක් යාලුවො නිසා හෙරොයින් වලට පු…",0,
"RT @Devendara_: හිතුන නිසා..
කලින් වගේම තමයි..හෙරොයින් ඇඩික්ටඩ් වයස 28 අවුරුදු එක හමාරක බබෙක් ඉන්න තාත්තාකෙනෙක් යාලුවො නිසා හෙරොයින් වලට පු…",0,
"හිතුන නිසා..
කලින් වගේම තමයි..හෙරොයින් ඇඩික්ටඩ් වයස 28 අවුරුදු එක හමාරක බබෙක් ඉන්න තාත්තාකෙනෙක් යාලුවො නිසා හෙරොයි… https://t.co/ErgTS59UbW",0,
"RT @Toddy_Lad: මෛත්‍රියා නාහායෙන් අඩනවා වන්දි මුදල ගැන (මිලියන 100). අපි බොරැවට හිතමු මෛත්‍රි ජිවිතෙට දේශපාලනය කරලා හොරකම් කරලා, පගා ගහාලා…",0,
"මෛත්‍රියා නාහායෙන් අඩනවා වන්දි මුදල ගැන (මිලියන 100). අපි බොරැවට හිතමු මෛත්‍රි ජිවිතෙට දේශපාලනය කරලා හොරකම් කරලා, ප… https://t.co/OXYn562KAd",0,
"' සමහර දවස් වල අපි රන්ඩු කරනවා,
ඒකට අඩනවා තරහා වෙනවා!
ඒත් ඔය මොනවා වුනත් අපි දෙන්නට
අපි දෙන්නව අවශ්‍ය වන හැම මොහොත… https://t.co/pEAPbxM8dT",1,
@JayaniFdo එතන ත් අඩනවා 😄,0,
"RT @indika27: ""වැඩිපුර හිනාවෙලා ඉන්න මිනිස්සු හිත යටින් අඩනවා"" කියල අමුතු පුකක් නෑ. කට්ටිය එකතු වුනාම ටික වෙලාවක් හිනාවෙලා හිටිය කියල හැමති…",0,
"RT @indika27: ""වැඩිපුර හිනාවෙලා ඉන්න මිනිස්සු හිත යටින් අඩනවා"" කියල අමුතු පුකක් නෑ. කට්ටිය එකතු වුනාම ටික වෙලාවක් හිනාවෙලා හිටිය කියල හැමති…",0,
"""වැඩිපුර හිනාවෙලා ඉන්න මිනිස්සු හිත යටින් අඩනවා"" කියල අමුතු පුකක් නෑ. කට්ටිය එකතු වුනාම ටික වෙලාවක් හිනාවෙලා හිටිය… https://t.co/084Lwq5peU",0,
"කවදාවත් යන්නෙ නෑ කියපු නිසයි 
ඇතුලට ගත්තෙ වද්ද..
ඇස් කට නාස පිළිවෙලින් 
දැන් අඩනවා පපුවෙ මැද්ද
ඇත්ත කියපන් ,
එයා… https://t.co/HnKmBjF5LN",0,
"@Sashita_A Transformer ගිනි තිබ්බා
හවස 6ට light off කරා
අහිංසකයෝ මිනී මැරුවා
NIC එකතු කරා
Car විකුනලා ගොඩදානවා කිය… https://t.co/1SvFEXYnZY",0,
"@Ayshmarq අපේ අයට ඉතින් ඔක්කොම කවුරුහරි කරලා දෙන්න එපැයි. Visa process එකවත් google කරලා බලන්නෙ නෑ, ඊට පස්සෙ facebo… https://t.co/OxJgdddaN8",0,
JVP එකට මඩ ගහන්න එන එකාට අන්තිමට යන්න වෙන්නෙ රෙදිත් නැතුව.ඒක තමයි තිත්ත ඇත්ත😂.මේකෙ JVP එකට මඩ ගහන හැමෝටම වුනෙත් ඒව… https://t.co/Es2tUKZ44K,0,
@NewsWireLK Jeppo අඩනවා. 😂 Someone check on @Chathurangaab,0,
සමහර ටෙලිනාට්‍ය වල ඉන්න නලුවෝ අඩනවා දැක්කාම අනේ හපෝයි කියලා හිතෙනවා.. 😑,0,
"|| මම හරි ආසයි තනියම ඉන්න 
දන්නවද ඇත්තටම මම සතුටින් හිටියේ තනියම ඉද්දී. බැදීම් ඇතුලේදී මම ගොඩක් ලොකු පීඩෙනක හිටියේ… https://t.co/7AY8WE93jP",0,
@sasi_nilanka හාවොත් අඩනවා මගෙ අහිංසකමට 🥲,0,
RT @Dagaya_: @Nadeez__ අම්මෝ ඔය වරායේ *ත්තලා ඔය පඩිය ගන්නෙත් පිනට කකා ඉද ඉද මෙලොකේ වැඩක් නොකර. දැන් නාහෙන් අඩනවා 😂,0,
"@JayaniFdo @GingerBrdMan ජෙනීගැන හිත හිත අඩනවා රෑට.🙂❤.
කන්නෙත් නැ.
ඉතින් කෙම්ටු වෙලා",1,
"ආදරේ මහ ගොඩක් තිබුනට
සාගතේ බර දැනෙයි ගෙදරට 
උඹත් ලෝකෙට ගෙනා වරදට
අඩනවා මම කදුළු හිරකොට
හොදට ඔතලා සුවය සදලා
උඹව නිදි… https://t.co/jKNk5aGZ1T",0,
@Nadeez__ අම්මෝ ඔය වරායේ *ත්තලා ඔය පඩිය ගන්නෙත් පිනට කකා ඉද ඉද මෙලොකේ වැඩක් නොකර. දැන් නාහෙන් අඩනවා 😂,0,
"එ අම්මා ලස්සනට බබා බලාගෙන තියෙනවා ......ආදරෙන්...කොහෙට වෙලා හරි අඩනවා ඇති.........
ප්‍රශ්නය තමන්ගේ නොවන තාක් දාර්ශනික යි ❤️",0,
"එ අම්මා ලස්සනට බබා බලාගෙන තියෙනවා ......ආදරෙන්...කොහෙට වෙලා හරි අඩනවා ඇති.........
ප්‍රශ්නය තමන්ගේ නොවන තාක් දාර්ශ… https://t.co/ns9uPH8YbP",0,
"උදේ පාන්දරම ඇහුනේ වැඩිමල් ඔබේ සිතට මං ලන්වෙලා සින්දුව.
දැන් මගේ මෝලේ ඒ සින්දුව කිය කිය අඩනවා ඉවරයක් නෑ....😖",0,
"RT @prominimalism: Hitler Wickeamasinghe හැම දාම අවා රට පුලුවන් විදියට හදනවා සද්ද බද්ද මැද. ඊට පස්සේ මිනිහව එල්වගන්නව.
ඊට පස්සෙ කව්රුහරි…",0,
@nipuna__d ලිහා ගන්න බැරුව පැටලිල වැටිල අඩනවා ඒම නෙවෙයි 🌝🌝,0,
"Hitler Wickeamasinghe හැම දාම අවා රට පුලුවන් විදියට හදනවා සද්ද බද්ද මැද. ඊට පස්සේ මිනිහව එල්වගන්නව.

ඊට පස්සෙ කව්රු… https://t.co/9fis8ug39O",0,
"දිවිනසාගැනීම් මිනීමැරීම් වගේ දේවල් දක්වා වැඩිදියුණු වෙන්න පුලුවන්
උදා :- එක්තරා පාසලක ගුරුවරයෙක් 11 වසරෙ පිරිමි ළම… https://t.co/3rtsavJl5r",0,
@indika27 වැඩේ කියන්නෙ අපිට වලි දාගන්න වෙලා තියෙන්නෙ අපේම එවුන් එක්කනෙ මේ වයසක උන්ගෙ ඔලුවල තියෙන්නෙම තන්හාවා ගස් කො… https://t.co/eU4l4YeLpv,0,
"සජිත් ඇයි මේ දවස්වල ඩේලි මිරර් එකට ආඬපාලි කියන්නේ? 
තව එඩිටර් කෙනෙක් කාර් එකක මැරිලා ඉඳියිද දන්නෑ වැඩි දොහක් යන්න කලින්....",0,
@Jsonpereira @UNPunOfficial නාකී ටිකනම් මැරිලා යයි ළමයි තමයි විකුනන්න දේයක් නැති වේච්ච දවසට පව් ගේවන්න ඔනි 🤮🤮 තු තු නෝදකීන්,0,
RT @CharukaLive: කෑම/ කටුවා කෑම කියනෙත් ඕකට. මේක හැදුනොත් හොඳ කරගන්න එයාලට ප්‍රතිශක්තියක් නැති නිසා ඇඟපුරාම පැතිරෙනවා. ඊට පස්සෙ ලොම් ඔක්කොම…,0,
"RT @YasiruRasanga_: ඊයේ රෑ කෝපි බීලා කෝප්පෙ හෝදන්නැතුව බිමින් තියලා තිබ්බා.
දැන් බලද්දී හූනො දෙන්නෙක් ඒකෙ මැරිලා ඉන්නවා.  🤢🤢🤢🤢🤢",0,
"ඊයේ රෑ කෝපි බීලා කෝප්පෙ හෝදන්නැතුව බිමින් තියලා තිබ්බා.
දැන් බලද්දී හූනො දෙන්නෙක් ඒකෙ මැරිලා ඉන්නවා.  🤢🤢🤢🤢🤢",0,
@irajonline මම පිළියන්දල ඉන්නකං එලියට බැස්ස නැති ගැන්සි. ආන්න දැං රගනවා. සේරම තෝ දීපු පුකට පිංසිද්ද වෙන්න. අත දුන්න… https://t.co/L2Vsp0OIcM,0,
"RT @SaMpAtH34753881: #SriLanka 🐘🏳
ලංකාවේ අැත්තු සියැසින් දැකපු අැත් ප…",0,
"RT @SaMpAtH34753881: #SriLanka 🐘🏳
ලංකාවේ අැත්තු සියැසින් දැකපු අැත් ප…",0,
"#SriLanka 🐘🏳
ලංකාවේ අැත්තු සියැසින් දැකපු අැ… https://t.co/XfxS1sTffH",0,
@ayo_itschootii @_TheKande @Atumbus @DehanJ_ @DiyaniTweets කමක් නෑ චූටි.. ඔයා අතින් හරි මැරිලා යනවනම් ලොකු දෙයක්.. 🙁,1,
RT @UNPunOfficial: ජුලී නම් ගිය ආත්මේ ලංකාවේ දේශපාලනේ කරලා මැරිලා තියෙන්නෙ. තව ටික දවසකින් ගමේ මළගෙදරකටත් ගෙන්න ගන්න පුළුවන්.,0,
ජුලී නම් ගිය ආත්මේ ලංකාවේ දේශපාලනේ කරලා මැරිලා තියෙන්නෙ. තව ටික දවසකින් ගමේ මළගෙදරකටත් ගෙන්න ගන්න පුළුවන්. https://t.co/WjWXL7me18,0,
ඩයිනෝසරයන් ට ගොඩක් ස්තූතිවන්ත වෙනවා මැරිලා පොසිල ඉන්ධන වෙලා ඒවායෙන් වහන බලගන්වන්න පුළුවන් ඉන්ධන හදන්න පුලුවන් වෙලා… https://t.co/YzumF4PyaI,0,
@SumanaAbeyseke1 @DPMJayawardhan1 @SriNewspaper @KMeeeaaow මිනිස්සු පෝලිම වල මැරිලා වැටෙන එක නවත්තුවම අසාර්තකලු ජයන් මෙන්ඩිස් හමුවන්න,0,
"දැන් නම් පොඩ්ඩක් ඔළුව නිදහස් කරගන්නෝනේ 🥴
දැන්ම මෙහෙම නම් කෙල්ලෙක් එක්ක ලව් කරද්දි මාව බාගෙට මැරිලා යාවි 😑",0,
"සාරා මැරිලා පොලිසිය සොයාගෙන ! 
@SL_PoliceMedia 
https://t.co/qcI2ZBrJSp",0,
"@Media_NR @RajapaksaNamal මී හරකා, උඹ හිතුවද අපි මැරිලා ඉපදුනා කියලා, උඹලා හොරා කාලා කාලා මේ රටේ මිනිස්සුන්ට කන්න… https://t.co/hjwOFbFO5g",0,
@0_dhanushka ආයෙ මැරිලා ඉපදෙන්ඩ එපැයි🙁,1,
යුක්‍රේණේ යුද්දේ ඉවර වෙද්දී රුසියාවේ කොල්ලෝ ගොඩක් මැරිලා. රුසියාවේ කෙල්ලෝ අතිරික්තයක් ඇතිවෙනවා. රුසියාවේ කෙල්ලන්ට ට්‍රයි කරන්න බය වෙන්න එපා.,0,
RT @KaviSenu: මහල්ලා ඕනම කොන්දේසියකට යටත්ව අනාගත පරපුර බිල්ලට දීලා ණය අරගෙන උගෙ හිතවතුන්ටත් බදලා මහළු ඌත් ෆන් අරගෙන මැරිලා යයි. https://t.c…,0,
"ලංකාවේ අපි දිනපතා එතනෝල් වැඩිමනක් ගත්තොත් අක්මාව කේස් වෙන්න ගන්නවා..
හැබැයි බියර් ලීටර් ගනන් එක හුස්මට ගහල දාන ජර්ම… https://t.co/GgmfDWnTH3",0,
@NewsWireLK තොපිට චන්දේ දෙන්න අපි මැරිලා ඉපදෙන ඕනෑ ...පරයො ..,0,
@nipuna__d හප්පේ ... දැන් නිදහසේ මැරිලා ගියෑකී ...😍😍😍😍,1,
අද මුල්ගම්පල ගුවන්පාලම තියෙද්දිත් අනාරක්ෂිතව දුම්රිය පාර හරහා මාරු වෙන්න ගිය ලමයෙක් බදුල්ල - කොළඹ express එකට හැප්පිලා මැරිලා...😪😪,0,
"@AkilaSilva8 ඉතින් වැඩිපුර නිදාගත්තමත් ජීවත් වුනත් මැරිලා වගේනේ, ඊට වඩා හොදයි ඉන්න ටික කාලේ ඇහැරිලා ජොලියෙන් ඉන්න එක 😜😜😜",0,
"ගෙවල් වලින් පැනලා ගිහින් එල්ලිලා මැරිලා..!
ගෑණු ළමයට අවුරුදු 14 යි. පිරිමි ළමයට අවුරුදු 20 යි.
මොන ජීවිතද මේවා...!!!",0,
@Thomi_Tweet මැරිලා හිටපන් මුලින්ම 😑,0,
RT @KaviSenu: මහල්ලා ඕනම කොන්දේසියකට යටත්ව අනාගත පරපුර බිල්ලට දීලා ණය අරගෙන උගෙ හිතවතුන්ටත් බදලා මහළු ඌත් ෆන් අරගෙන මැරිලා යයි. https://t.c…,0,
@Thomi_Tweet හොපයි. ජුන්ඩා වැලදාගෙන මැරිලා නේද 😳,0,
RT @KaviSenu: මහල්ලා ඕනම කොන්දේසියකට යටත්ව අනාගත පරපුර බිල්ලට දීලා ණය අරගෙන උගෙ හිතවතුන්ටත් බදලා මහළු ඌත් ෆන් අරගෙන මැරිලා යයි. https://t.c…,0,
RT @KaviSenu: මහල්ලා ඕනම කොන්දේසියකට යටත්ව අනාගත පරපුර බිල්ලට දීලා ණය අරගෙන උගෙ හිතවතුන්ටත් බදලා මහළු ඌත් ෆන් අරගෙන මැරිලා යයි. https://t.c…,0,
මහල්ලා ඕනම කොන්දේසියකට යටත්ව අනාගත පරපුර බිල්ලට දීලා ණය අරගෙන උගෙ හිතවතුන්ටත් බදලා මහළු ඌත් ෆන් අරගෙන මැරිලා යයි. https://t.co/x8ylwGI2I8,0,
@thnsameera Lump Sum Tax සමාජවාදී බද්දක්. අනික රනිල් නැත්තම් බෝනස් නෑනේ. එහෙනම් මෙලහකට තෙල් පෝලිමේ ගුටි කාලා මැරිලා.,0,
"RT @bbcsinhala: 'මගේ නෝනා බඩගින්නෙ මැරිලා ගියා' 
පසුගිය වසරේ සෝමාලි නියඟයෙන් 43 000ක් දෙනා මියගියබවට ඇස්තමේන්තු https://t.co/iOMCowHQW0",0,
"@samith78 තොත් මැරිලා මුත් මැරිලා පල 
තොපි හදපු ප්‍රශ්න නේ මෙව්වා 
ගොබ්බ සිංහල පකයෝයි",1,
@yunesh_k ප්රභාකරන් හොද වෙලාවට මැරිලා...🤦,0,
මේ හැමදෙයක්ම බලාගෙන මැරිලා වගේ ඉන්න එක හරිම අමාරුයි.,1,
"RT @bbcsinhala: 'මගේ නෝනා බඩගින්නෙ මැරිලා ගියා' 
පසුගිය වසරේ සෝමාලි නියඟයෙන් 43 000ක් දෙනා මියගියබවට ඇස්තමේන්තු https://t.co/iOMCowHQW0",0,
"RT @dimuth_bee: කවුද යකොව් පඳුරට බොම්බ ගැහුවේ අහිංසක හාවොත් මැරිලා.😂🤣🤣
https://t.co/DYeyVLX710",0,
නිදහසේ ආයෙත් කොහෙවත් නූපදින්නම මැරිලා යන්න ඕනෙ නම් මම සැපිරිය යුතු සුදුසුකම් මොනවාද? මේ හිත දුව දුවා යන්නෙ ඒවා සපුර… https://t.co/fKbLPNAUrH,0,
"කවුද යකොව් පඳුරට බොම්බ ගැහුවේ අහිංසක හාවොත් මැරිලා.😂🤣🤣
https://t.co/DYeyVLX710",0,
අනේ මට ඕනෙ කාටවත් නරකක් කරන්නෙ නැතුව මනුස්සයෙක් විදියට මැරිලා යන්න 😭😭😭,1,
"RT @bbcsinhala: 'මගේ නෝනා බඩගින්නෙ මැරිලා ගියා' 
පසුගිය වසරේ සෝමාලි නියඟයෙන් 43 000ක් දෙනා මියගියබවට ඇස්තමේන්තු https://t.co/iOMCowHQW0",0,
"'මගේ නෝනා බඩගින්නෙ මැරිලා ගියා' 
පසුගිය වසරේ සෝමාලි නියඟයෙන් 43 000ක් දෙනා මියගියබවට ඇස්තමේන්තු https://t.co/iOMCowHQW0",0,
"@NotJagath දෙතුන් දෙනෙක් මැරිලා කියල ආරංචියක් ආවා. හරියටම නිවුස් එකක් දෙන්නෙ නැතිලු කෝමද මැරුණෙ කියල. 
ඒ නිසා කටකතාවක් යනවා",0,
"""RT @thnsameera: අද ටුවිටර් එකේ හිටියොත් පපුවේ අමාරුව හැදිලා මැරිලා යන්න බැරි නෑ, ඒක නිසා දවස් දෙකකින් විතර එන්න ඕනේ 😁
""අද ටුවිටර් එකේ හිටියොත් පපුවේ අමාරුව හැදිලා මැරිලා යන්න බැරි නෑ",0,
"RT @GimZara: මේ ලෝකෙ හැදිලා තියෙන්නේ ,
ඉපදිලා ජීවත්වෙලා මැරිලා යන්න.
මුදල්වල කිසිම අවශ්‍යතාවක් නෑ. නමුත් මුදලක් නිර්මාණය කලේම පාලනයකට ගන්න.…",0,
@__Banz ඌ ජිවත් වෙලා ඉද්දී ඒ විදියට ඇදලා ඉන්න ආසා වෙන්න ඇති බන්. එහෙම උනාම ඔහොම කරනවා අපිට මැරිලා උනාට ඌට ආදරෙ මිනි… https://t.co/QLBZOltPDi,0,
"""RT @igurupanmalli: මේ සමහර නාකි ගොබ්බයො ටිකක් ඉන්නවා බං උන් ස්වභාවිකව මැරිලා යනකන් මේ ශිෂ්ටාචාරය අලුත් වෙන්නෙ නෑ 🖤💯
""මේ සමහර නාකි ගොබ්බයො ටිකක් ඉන්නවා බං උන් ස්වභාවිකව මැරිලා යනකන් මේ ශිෂ්ටාචාරය අලුත් වෙන්නෙ නෑ 🖤💯",0,
@DehanJ_ මැරිලා වැටිලද,0,
@Sachiya_01 @namada හපො මූ මැරිලා නෑ,0,
RT @Ranjith50711805: අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජපක්…,0,
"@Royon7416896 A,මැරිලා නැහැ. මැරුනානම් float වෙන්නේ නැහැ,  floatවෙන්න නම් අඩුම ගානේ දවස් 3-4ක් වත්  වතුරේ ගිලිලා ති… https://t.co/6T08mzMwHA",0,
@Royon7416896 එක පම්කෙක් වත් මැරිලා නෑ 😂,0,
"RT @GimZara: මේ ලෝකෙ හැදිලා තියෙන්නේ ,
ඉපදිලා ජීවත්වෙලා මැරිලා යන්න.
මුදල්වල කිසිම අවශ්‍යතාවක් නෑ. නමුත් මුදලක් නිර්මාණය කලේම පාලනයකට ගන්න.…",0,
"මේ ලෝකෙ හැදිලා තියෙන්නේ ,
ඉපදිලා ජීවත්වෙලා මැරිලා යන්න.
මුදල්වල කිසිම අවශ්‍යතාවක් නෑ. නමුත් මුදලක් නිර්මාණය කලේම පා… https://t.co/biI4sRdufR",0,
""" අපි මේක විසදගමුද ?
මට බෑ ඔයාව නැති කරගන්න...""
අපිට පුලුවන් වුනා නම් 
අන්න එච්චරට පරිණත වෙන්න !
මැරිලා ගිය ආදර ක… https://t.co/Lg4dN1QlcZ",0,
RT @Ranjith50711805: අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජපක්…,0,
@HeshanMayantha උබ මැරිලා කන්චනාගේ දුවෙක් වෙලා ඉපදිලා වෙන්නත් පුලුවන් 🥲,0,
RT @Ranjith50711805: අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජපක්…,0,
අවුරුදු 75ක ශාපයක් කියමින් කෑමොරදෙන්නේ හරියට මුන් මැරිලා ඉපදිලා වගෙයි 1971 88-89 රට විනාශ කලා මදිවට චන්ද්‍රිකාට රාජ… https://t.co/1Qb9gj7Svz,0,
@ShalindaSilva1 මැරුණු ගමන් පාවෙන්නෙ නෑ හැබැයි. මැරිලා පාවෙන්න පැය ගානක් යනවා.,0,
"A වෙන්න බෑ මැරුණම මුන යට අතට පාවෙන්න ඕනේ ඔහොම උඩ අතට තියෙන්නේ නෑ.
C වෙන්නත් බෑ මැරිලා නම් අර වතුර යට තියෙන අතේ ති… https://t.co/nocQ5jRNss",0,
@Mseciice අහ් ඒ කියන්නෙ මැරිලා 🌚,0,
"RT @GimZara: සයිබර් අවකාශය තුල බටහිර දිනනවා තමයි...
තාක්ෂණික ජාලයේ අයිතිකරු ඇමරිකාව...
ඒත් පෘතිවියේ ජනමතය ගත්තොත්, කවදා බැලුවත් 80%ක්ම රු…",0,
@KMeeeaaow පණුවො දාලා මැරිලා යන්න කලින් මරු කියවනවා පිස්සු බල්ලා @PresRajapaksa,0,
"අපේ ගෙවල් පැත්තේ වයසක ජෝඩුවක, ගෑණු කෙනා මැරිලා සති දෙකකින් විතර පිරිමි කෙනත් මලා. දැන් කල්පනා කරලා බැලුවාම හිතෙන්නේ… https://t.co/DTrBcIBo4Z",0,
